iso_code,year,gdp_constant_usd,life_expectancy,population,co2,co2_per_capita,energy_per_capita,primary_energy_consumption
STP,2021,317023957.753826,68.026,221961.0,0.143,0.644,3310.244,0.739
STP,2022,317558772.390522,69.237,226305.0,0.16,0.706,3310.244,0.739
STP,2023,318740893.733006,69.718,230871.0,0.166,0.72,3310.244,0.739
SUR,1990,2670873906.35377,62.088,412493.0,1.737,4.212,24363.615,10.056
SUR,1991,2742987478.73293,62.151,415013.0,2.023,4.875,24812.104,10.322
SUR,1992,2753959428.88201,62.246,417589.0,2.03,4.862,24010.205,10.073
SUR,1993,2569444198.10301,62.382,419352.0,2.038,4.859,24449.406,10.327
SUR,1994,2656805272.5068,62.542,422375.0,2.042,4.835,24248.496,10.343
SUR,1995,2656805272.5068,62.779,429606.0,2.061,4.796,22854.074,9.93
SUR,1996,2683373357.71967,63.079,438830.0,2.083,4.746,22105.609,9.811
SUR,1997,2836325576.94385,63.385,448067.0,2.104,4.697,22148.383,10.031
SUR,1998,2901561112.04282,63.706,457406.0,2.104,4.601,21710.32,10.025
SUR,1999,2860939242.8352,64.035,466916.0,2.123,4.546,21439.824,10.087
SUR,2000,2921018934.53474,64.409,476643.0,2.192,4.599,17458.83,8.363
SUR,2001,3043701742.07788,64.82,486560.0,2.363,4.856,16939.615,8.256
SUR,2002,3128925411.81216,65.274,496551.0,1.56,3.142,18476.682,9.158
SUR,2003,3326047695.01974,65.778,506414.0,1.538,3.037,16105.433,8.114
SUR,2004,3608761755.24276,66.362,513923.0,1.556,3.027,18010.424,9.196
SUR,2005,3771156041.83844,66.997,519313.0,1.589,3.059,18127.873,9.358
SUR,2006,3989639610.76687,67.643,524997.0,1.739,3.312,19537.414,10.199
SUR,2007,4193569551.84687,68.307,531016.0,1.756,3.308,18059.73,9.535
SUR,2008,4367326198.30964,68.873,537245.0,1.932,3.595,21127.252,11.281
SUR,2009,4498944263.51763,69.323,543568.0,1.991,3.662,21246.133,11.473
SUR,2010,4731486826.19641,69.626,549923.0,2.37,4.31,25234.633,13.78
SUR,2011,5008248887.00011,69.82,556269.0,2.755,4.953,20305.736,11.212
SUR,2012,5142988298.24504,69.957,562633.0,2.492,4.429,21876.135,12.209
SUR,2013,5293854859.13611,70.11,569020.0,3.147,5.531,20840.512,11.753
SUR,2014,5307380818.79212,70.33,575373.0,3.201,5.563,20081.727,11.44
SUR,2015,5126237646.22072,70.567,581627.0,2.713,4.665,18293.592,10.528
SUR,2016,4874454256.1508,70.979,587757.0,2.921,4.969,18815.174,10.94
SUR,2017,4950790053.58146,71.247,593713.0,2.426,4.087,21698.678,12.749
SUR,2018,5195768566.26648,71.468,599513.0,2.089,3.485,21688.73,12.877
SUR,2019,5256433828.6406,71.773,605768.0,2.636,4.351,21629.324,12.984
SUR,2020,4416708447.1504,72.321,612317.0,2.918,4.765,20356.205,12.358
SUR,2021,4309144555.20541,68.943,617896.0,2.643,4.278,20284.996,12.434
SUR,2022,4412832154.84564,73.254,623164.0,2.64,4.236,20284.996,12.434
SUR,2023,4519472314.04237,73.631,628886.0,2.647,4.21,20284.996,12.434
SVK,1990,45559569012.8021,70.9326829268293,5299187.0,61.526,11.684,47203.785,248.354
SVK,1991,38919807326.2816,70.8829268292683,5303294.0,53.332,10.091,42079.309,222.188
SVK,1992,36303816917.8241,71.7951219512195,5305016.0,48.928,9.22,40314.297,213.742
SVK,1993,36994071827.2028,72.4487804878049,5325305.0,46.396,8.711,39455.375,209.976
SVK,1994,39289750244.661,72.3,5346331.0,43.805,8.198,38743.297,206.843
SVK,1995,41585644560.5088,72.2536585365854,5361999.0,44.196,8.254,39205.477,209.749
SVK,1996,44130510842.8744,72.6536585365854,5373361.0,44.077,8.22,39416.023,211.202
SVK,1997,46551440140.7428,72.7048780487805,5383291.0,44.149,8.222,38637.348,207.321
SVK,1998,48332548393.0038,72.5512195121951,5390516.0,43.879,8.164,39009.039,209.521
SVK,1999,48103809189.8384,72.9024390243902,5396020.0,43.092,8.012,39313.191,211.293
SVK,2000,48483456226.779,73.0512195121951,5388720.0,41.192,7.656,40591.293,218.247
SVK,2001,49901675269.4696,73.4024390243903,5378867.0,43.279,8.045,41766.941,224.558
SVK,2002,52105958758.2435,73.6048780487805,5376912.0,42.095,7.828,42124.301,226.427
SVK,2003,54636588083.9574,73.6048780487805,5373374.0,42.425,7.891,40913.172,219.883
SVK,2004,57581226217.4214,73.9585365853659,5372280.0,42.92,7.984,40008.508,215.043
SVK,2005,61315329710.646,73.9048780487805,5372807.0,42.926,7.984,42086.473,226.267
SVK,2006,66788144152.8851,74.2048780487805,5373054.0,42.751,7.951,40946.383,220.178
SVK,2007,74013706023.7143,74.2073170731707,5374622.0,41.154,7.654,38418.406,206.629
SVK,2008,77983340266.5833,74.7048780487805,5379233.0,41.551,7.724,39431.949,212.209
SVK,2009,73690093871.6194,74.909756097561,5386406.0,37.8,7.019,35687.543,192.318
SVK,2010,78694079820.7688,75.1121951219512,5391428.0,38.462,7.133,38080.727,205.5
SVK,2011,80710556384.8384,75.9585365853659,5398384.0,38.046,7.048,36591.309,197.691
SVK,2012,81977043067.5237,76.109756097561,5407579.0,35.963,6.654,35105.086,189.893
SVK,2013,82553606913.1151,76.4121951219512,5413393.0,35.623,6.584,35936.512,194.587
SVK,2014,84789118561.7889,76.8121951219512,5418649.0,33.708,6.225,33419.594,181.12
SVK,2015,89178548717.3324,76.5634146341463,5423801.0,34.528,6.37,33734.289,182.99
SVK,2016,90915584911.6973,77.1658536585366,5430798.0,34.963,6.442,34015.234,184.744
SVK,2017,93529165482.8938,77.1658536585366,5439232.0,36.167,6.654,35774.91,194.595
SVK,2018,97328432250.4869,77.2658536585366,5446771.0,36.16,6.643,35121.09,191.296
SVK,2019,99543529164.3085,77.6658536585366,5454147.0,33.831,6.207,33892.781,184.849
SVK,2020,96969818857.1148,76.8658536585366,5458827.0,31.154,5.711,33193.328,181.125
SVK,2021,102454294896.646,74.6146341463415,5447247.0,35.216,6.47,35836.406,195.223
SVK,2022,103012252413.418,76.9658536585366,5431752.0,31.55,5.765,31876.369,179.893
SVK,2023,105188526684.47,78.119512195122,5426740.0,30.739,5.571,32204.732,186.633
SVN,1990,27206132647.8282,73.2048780487805,1998161.0,15.095,7.555,34817.746,69.149
SVN,1991,24784757478.5566,73.3536585365854,1999429.0,13.973,6.99,34813.648,69.272
SVN,1992,23430593234.9782,73.3048780487805,1996498.0,13.883,6.956,32513.307,64.745
SVN,1993,24096823248.3298,73.2536585365854,1991746.0,14.251,7.158,33440.461,66.603
SVN,1994,25380578071.3083,73.4048780487805,1989443.0,14.636,7.361,35587.496,70.871
SVN,1995,26422998604.2834,73.9585365853659,1989872.0,15.354,7.723,37340.953,74.35
SVN,1996,27192863782.3938,74.4585365853658,1988628.0,15.999,8.053,39192.875,78.02
SVN,1997,28599098754.7261,74.7073170731707,1985956.0,16.507,8.318,40089.32,79.771
SVN,1998,29475325366.1332,74.8073170731708,1981629.0,16.039,8.1,40227.258,79.983
SVN,1999,31028087570.9532,75.009756097561,1983045.0,15.412,7.779,39822.121,79.097
SVN,2000,32113425072.0193,75.4121951219512,1988925.0,15.054,7.577,39541.941,78.465
SVN,2001,33021812643.9619,75.7585365853659,1992060.0,16.303,8.194,41478.172,82.23
SVN,2002,34105781287.8601,76.0073170731707,1994530.0,16.565,8.317,41234.598,81.8
SVN,2003,35195471631.5843,76.8585365853659,1995733.0,16.272,8.166,40332.168,80.237
SVN,2004,36795465565.4736,77.2073170731707,1997012.0,16.705,8.379,42641.285,85.143
SVN,2005,38213609800.3921,77.6121951219512,2000474.0,16.936,8.481,42552.617,85.309
SVN,2006,40471568430.3753,78.0865853658537,2006868.0,17.178,8.576,42625.898,85.831
SVN,2007,43360927307.906,78.5609756097561,2018122.0,17.343,8.611,42199.438,85.379
SVN,2008,44823161262.4126,78.7658536585366,2021316.0,18.278,9.026,46044.379,93.656
SVN,2009,41420820595.9101,78.9707317073171,2039669.0,16.204,7.96,42243.055,86.411
SVN,2010,41881476947.431,79.4219512195122,2048583.0,16.46,8.05,42077.926,86.567
SVN,2011,42155984116.073,79.9707317073171,2052843.0,16.359,7.985,40687.836,84.039
SVN,2012,40926910455.6051,80.1243902439024,2057159.0,15.76,7.675,39460.902,81.659
SVN,2013,40589764218.782,80.3219512195122,2059953.0,15.128,7.356,38978.773,80.779
SVN,2014,41711191731.4298,81.0780487804878,2061980.0,13.561,6.588,39934.504,82.861
SVN,2015,42709468274.8137,80.7756097560976,2063531.0,13.645,6.624,35905.984,74.716
SVN,2016,44005450729.606,81.1756097560976,2065042.0,14.458,7.014,38209.27,79.858
SVN,2017,46282469720.8281,81.0292682926829,2066388.0,14.617,7.087,38467.918,80.721
SVN,2018,48309217703.4135,81.3780487804878,2073894.0,14.52,7.016,39123.293,82.391
SVN,2019,50002578162.6734,81.5292682926829,2088385.0,14.039,6.739,37863.648,80.002
SVN,2020,47959972369.9892,80.5317073170732,2102419.0,12.855,6.114,36500.57,77.295
SVN,2021,51996698295.6593,80.6756097560976,2108079.0,13.059,6.179,36133.637,76.582
SVN,2022,53384233078.3164,81.2829268292683,2112076.0,12.701,6.005,33305.18,70.602
SVN,2023,54652553125.6646,81.9292682926829,2120461.0,11.328,5.348,34169.969,72.429
SWE,1990,298731996822.795,77.5368292682927,8558835.0,57.52,6.721,75359.844,644.207
SWE,1991,295308603268.775,77.6668292682927,8617375.0,57.751,6.702,74717.539,642.135
SWE,1992,291887179172.021,77.9987804878049,8668067.0,57.578,6.643,75575.367,652.992
SWE,1993,285857909819.787,78.0604878048781,8718561.0,57.572,6.604,74527.914,647.156
SWE,1994,297337294167.624,78.650243902439,8780745.0,60.026,6.836,74486.352,649.779
SWE,1995,309511442391.393,78.7404878048781,8826939.0,59.512,6.743,76114.609,666.649
SWE,1996,314787745399.443,78.9590243902439,8840998.0,63.381,7.17,74011.07,650.224
SWE,1997,324435964184.782,79.1975609756098,8846062.0,58.383,6.6,76452.516,673.384
SWE,1998,338210969503.89,79.3390243902439,8850974.0,58.802,6.644,79912.117,705.514
SWE,1999,352419615811.858,79.4414634146342,8857874.0,55.982,6.32,77979.523,690.032
SWE,2000,368740595935.982,79.6439024390244,8872109.0,54.93,6.191,73473.094,651.783
SWE,2001,373758441664.22,79.7951219512195,8895960.0,55.838,6.277,78203.445,695.756
SWE,2002,382271644878.765,79.8463414634146,8924958.0,56.685,6.351,72761.773,649.472
SWE,2003,389462280395.789,80.0951219512195,8958229.0,57.292,6.395,67983.805,609.237
SWE,2004,405740184306.611,80.4975609756098,8993531.0,56.517,6.284,73809.125,664.597
SWE,2005,417073066879.505,80.5463414634146,9029572.0,53.875,5.966,74351.461,673.01
SWE,2006,436575715827.722,80.7487804878049,9080505.0,53.738,5.918,69210.57,630.143
SWE,2007,450654706998.622,80.9,9148092.0,52.994,5.793,69957.219,641.107
SWE,2008,446494653686.263,81.1,9219637.0,50.866,5.517,69189.039,638.565
SWE,2009,427493565399.86,81.3512195121951,9298515.0,47.238,5.08,62336.012,579.813
SWE,2010,452077714777.655,81.4512195121951,9378126.0,53.12,5.664,66270.922,621.735
SWE,2011,466380936831.165,81.8024390243903,9449213.0,49.211,5.208,64644.645,612.016
SWE,2012,464448264944.252,81.7048780487805,9519374.0,46.712,4.907,67522.562,645.245
SWE,2013,469732138276.917,81.9560975609756,9600379.0,45.202,4.708,62550.262,603.543
SWE,2014,480516119003.081,82.2536585365854,9696110.0,43.473,4.483,61633.875,600.777
SWE,2015,501602351911.6,82.2048780487805,9799186.0,43.418,4.431,63157.691,622.062
SWE,2016,512292396637.964,82.3073170731707,9923085.0,43.414,4.375,61225.848,609.401
SWE,2017,521937949816.044,82.409756097561,10057698.0,42.438,4.219,62769.023,631.343
SWE,2018,531177584320.755,82.5585365853659,10175214.0,42.058,4.133,59946.555,609.195
SWE,2019,545031918111.884,83.109756097561,10278887.0,40.834,3.972,60948.945,625.819
SWE,2020,534492107010.626,82.3560975609756,10353442.0,36.703,3.545,57891.91,600.279
SWE,2021,562423939232.591,83.0560975609756,10415811.0,38.634,3.709,60540.156,633.68
SWE,2022,569484812988.256,83.0585365853659,10486941.0,37.474,3.573,58931.953,621.694
SWE,2023,568322714847.714,83.309756097561,10536632.0,36.556,3.465,56303.941,597.502
SWZ,1990,1769262015.33258,61.167,872428.0,0.96,1.1,4038.231,3.449
SWZ,1991,1800407691.38062,60.392,908189.0,0.872,0.96,3965.208,3.528
SWZ,1992,1858492562.09031,59.284,943416.0,0.832,0.882,3733.946,3.455
SWZ,1993,1916219460.23905,58.092,971318.0,0.711,0.732,3610.69,3.443
SWZ,1994,1962221978.01509,56.643,971212.0,1.077,1.109,4673.879,4.458
SWZ,1995,2056911965.54676,55.08,970433.0,1.063,1.095,4577.239,4.365
SWZ,1996,2135939631.30273,53.296,989841.0,0.788,0.796,4286.543,4.173
SWZ,1997,2202213674.90434,51.699,1006635.0,1.143,1.136,4329.522,4.289
SWZ,1998,2259560190.22915,50.066,1019653.0,1.161,1.139,5282.413,5.31
SWZ,1999,2326236994.04841,48.808,1030782.0,1.238,1.201,5314.139,5.412
SWZ,2000,2367182799.34336,47.627,1041414.0,1.209,1.161,6083.903,6.269
SWZ,2001,2400612484.65221,46.344,1051064.0,1.096,1.042,6071.866,6.323
SWZ,2002,2498765077.55051,45.38,1059441.0,1.081,1.02,6199.813,6.515
SWZ,2003,2612175410.09597,44.632,1066700.0,1.004,0.941,5659.059,5.992
SWZ,2004,2706660911.50653,43.906,1073159.0,1.0,0.932,5462.625,5.822
SWZ,2005,2868851690.22305,43.958,1079022.0,1.015,0.941,5620.216,6.024
SWZ,2006,3061891254.30998,44.563,1084436.0,1.015,0.936,5687.314,6.129
SWZ,2007,3194095189.73391,45.16,1090705.0,1.041,0.954,5892.16,6.387
SWZ,2008,3240107842.57048,45.853,1098091.0,1.022,0.931,5664.233,6.173
SWZ,2009,3286542195.57087,46.913,1105153.0,1.059,0.958,5503.006,6.025
SWZ,2010,3412233861.45679,48.331,1111650.0,0.997,0.897,5146.958,5.661
SWZ,2011,3475009965.0534,49.057,1117833.0,1.008,0.901,5236.062,5.788
SWZ,2012,3617154618.7404,50.714,1123863.0,1.169,1.04,5162.853,5.738
SWZ,2013,3765262097.18702,52.11,1129990.0,1.4,1.239,5053.262,5.651
SWZ,2014,3842727914.01316,53.491,1136299.0,0.769,0.677,5096.139,5.738
SWZ,2015,3908217914.21824,54.941,1142813.0,0.868,0.76,5016.504,5.688
SWZ,2016,4023477834.54531,56.228,1149507.0,1.055,0.918,5267.826,6.019
SWZ,2017,4165142616.56823,57.574,1158195.0,0.986,0.851,5553.849,6.395
SWZ,2018,4167866438.89669,58.707,1168929.0,1.033,0.884,5823.577,6.758
SWZ,2019,4435938143.62829,59.85,1179874.0,1.121,0.95,5780.252,6.761
SWZ,2020,4304996589.59367,59.862,1192729.0,1.121,0.94,5614.891,6.629
SWZ,2021,4487365678.93282,58.228,1206593.0,1.011,0.838,5981.112,7.131
SWZ,2022,4504690089.10423,63.028,1218917.0,1.08,0.886,5981.112,7.131
SWZ,2023,4663821718.37207,64.123,1230506.0,1.104,0.897,5981.112,7.131
SYC,1990,610261194.745671,68.1073170731707,69507.0,0.15,2.03,25396.039,1.805
SYC,1991,627107005.020014,70.7121951219512,70439.0,0.172,2.301,28514.443,2.047
SYC,1992,672089666.127958,71.2146341463415,70763.0,0.172,2.277,28014.289,2.029
SYC,1993,721174866.337827,69.4682926829268,72253.0,0.183,2.397,28554.627,2.086
SYC,1994,703602944.474698,70.7292682926829,74205.0,0.202,2.608,28243.035,2.086
SYC,1995,707015676.972428,72.4829268292683,75304.0,0.198,2.532,28889.998,2.16
SYC,1996,777702722.229699,71.5609756097561,76417.0,0.234,2.972,28653.697,2.165
SYC,1997,872533006.069359,71.2121951219512,77319.0,0.275,3.449,29959.361,2.294
SYC,1998,894062242.634693,71.7463414634146,78846.0,0.289,3.585,29523.949,2.294
SYC,1999,910799133.493907,72.6682926829268,80410.0,0.304,3.707,29087.789,2.294
SYC,2000,949537227.205275,72.7780487804878,81131.0,0.315,3.781,46969.09,3.761
SYC,2001,927971690.1167,73.2536585365854,81202.0,0.344,4.07,49775.703,4.046
SYC,2002,939226436.101185,71.0878048780488,83723.0,0.348,4.053,42728.844,3.523
SYC,2003,883932969.017981,71.0292682926829,82781.0,0.341,3.914,42029.832,3.514
SYC,2004,858736866.549886,72.6609756097561,82475.0,0.37,4.197,57886.984,4.905
SYC,2005,936072662.702788,72.1317073170732,82858.0,0.381,4.268,52008.223,4.468
SYC,2006,1024120860.74662,72.2170731707317,84600.0,0.385,4.256,54491.801,4.747
SYC,2007,1115022508.93326,73.1439024390244,85033.0,0.403,4.406,44175.785,3.902
SYC,2008,1084627594.53557,73.1634146341463,86956.0,0.414,4.473,47446.145,4.254
SYC,2009,1057735598.8393,73.0829268292683,87298.0,0.44,4.695,50930.008,4.637
SYC,2010,1105387984.2341,73.1975609756098,89770.0,0.443,4.667,45371.336,4.193
SYC,2011,1210507986.73155,72.7243902439024,87441.0,0.407,4.191,38368.945,3.601
SYC,2012,1248162998.34204,74.2756097560976,88303.0,0.425,4.269,43465.02,4.143
SYC,2013,1263811654.24036,73.119512195122,89949.0,0.414,4.055,38688.062,3.742
SYC,2014,1315169064.95728,73.2292682926829,91359.0,0.458,4.376,44650.082,4.376
SYC,2015,1432403352.12944,74.2951219512195,93419.0,0.498,4.646,45695.203,4.536
SYC,2016,1605975218.58763,74.309756097561,94677.0,0.553,5.037,50241.48,5.05
SYC,2017,1717657339.98638,74.3,95843.0,0.575,5.116,51720.438,5.267
SYC,2018,1802500555.76177,72.8414634146341,96762.0,0.601,5.223,45307.637,4.672
SYC,2019,1901895701.03715,74.0463414634146,97625.0,0.594,5.045,45777.125,4.778
SYC,2020,1678615792.63838,77.2365853658537,98462.0,0.597,4.965,43703.281,4.613
SYC,2021,1687886479.31967,73.3975609756097,99258.0,0.612,4.975,45933.664,4.891
SYC,2022,1902424765.1769,74.509756097561,119878.0,0.554,4.411,45933.664,4.891
SYC,2023,1945405357.99613,75.419512195122,119773.0,0.551,4.306,45933.664,4.891
SYR,1990,11722376106.9772,69.83,12579208.0,37.045,2.945,13217.924,164.021
SYR,1991,12621068341.9937,70.075,12980821.0,42.201,3.251,11900.062,152.11
SYR,1992,14258373042.4108,70.243,13385571.0,42.562,3.18,11913.307,156.736
SYR,1993,15135390678.6727,70.309,13795686.0,45.222,3.278,12846.352,173.902
SYR,1994,16227110828.6577,70.296,14208583.0,45.65,3.213,13276.386,184.842
SYR,1995,17367323301.2802,70.209,14616801.0,46.083,3.153,12424.795,177.842
SYR,1996,19073761705.9878,70.156,15018104.0,47.128,3.138,13037.239,191.763
SYR,1997,20031990206.4395,70.158,15417542.0,49.257,3.195,13492.298,203.788
SYR,1998,21391221744.2321,70.237,15820413.0,53.158,3.36,14152.055,219.365
SYR,1999,20631095402.7371,70.507,16228061.0,55.151,3.398,14200.536,225.806
SYR,2000,20770487869.9399,70.856,16637888.0,54.171,3.256,13354.251,217.777
SYR,2001,20988014510.4076,71.296,17051338.0,50.951,2.988,12865.062,215.206
SYR,2002,21818055209.1143,71.742,17468332.0,40.35,2.31,13570.627,232.927
SYR,2003,23389922826.4268,72.188,17889296.0,54.978,3.073,12843.79,226.197
SYR,2004,25004519710.9876,72.494,18336875.0,51.287,2.797,13915.218,251.643
SYR,2005,26558570073.3917,72.797,18814091.0,50.751,2.698,15298.658,284.303
SYR,2006,27898767456.1339,73.04,19637022.0,53.664,2.733,15247.384,296.287
SYR,2007,29481908620.0444,73.256,20884125.0,66.66,3.192,14764.992,305.68
SYR,2008,30801717185.314,73.368,21636564.0,67.756,3.132,14448.704,310.272
SYR,2009,32622727886.4047,73.496,21976969.0,62.968,2.865,13302.27,290.352
SYR,2010,34316469200.952,73.542,22482421.0,61.722,2.745,13451.906,300.483
SYR,2011,35294489548.9953,72.259,22878098.0,58.836,2.572,11966.39,272.005
SYR,2012,25998267919.3561,66.206,22759763.0,45.85,2.015,9298.453,210.197
SYR,2013,19160700666.0922,65.146,21666917.0,34.043,1.571,7177.317,154.282
SYR,2014,17185167298.4619,65.492,20273659.0,30.943,1.526,6826.982,137.033
SYR,2015,16466863117.0009,63.265,19424618.0,28.603,1.473,6352.633,122.003
SYR,2016,15412063258.1149,65.19,19193834.0,26.947,1.404,6267.527,118.859
SYR,2017,15300590613.0367,65.651,19224668.0,31.591,1.643,6299.887,119.593
SYR,2018,15513754781.2974,67.371,19577845.0,29.376,1.5,7240.203,139.978
SYR,2019,15703131995.8402,70.97,20353534.0,27.402,1.346,6154.949,123.704
SYR,2020,15593656903.8252,71.944,21049429.0,26.313,1.25,5564.748,115.594
SYR,2021,15882796969.6273,72.418,21628839.0,26.034,1.204,5507.217,117.438
SYR,2022,15999183136.0334,72.79,22462173.0,25.314,1.127,5507.217,117.438
SYR,2023,15999183136.0334,72.12,23594623.0,25.503,1.081,5507.217,117.438
TCA,1990,984236608.008882,70.218,11688.0,0.062,5.321,0.0,0.0
TCA,1991,984236608.008882,70.54,12305.0,0.062,5.053,0.0,0.0
TCA,1992,984236608.008882,70.887,12970.0,0.066,5.078,0.0,0.0
TCA,1993,984236608.008882,71.194,13648.0,0.066,4.825,0.0,0.0
TCA,1994,984236608.008882,71.575,14344.0,0.07,4.846,0.0,0.0
TCA,1995,984236608.008882,71.948,15052.0,0.07,4.619,3664.542,0.055
TCA,1996,984236608.008882,72.328,15765.0,0.07,4.411,3510.468,0.056
TCA,1997,984236608.008882,72.713,16482.0,0.084,5.106,3350.386,0.055
TCA,1998,984236608.008882,73.113,17212.0,0.088,5.102,3530.704,0.061
TCA,1999,984236608.008882,73.531,17959.0,0.099,5.502,3385.225,0.061
TCA,2000,984236608.008882,73.972,18730.0,0.11,5.861,15402.543,0.289
TCA,2001,984236608.008882,74.409,19576.0,0.114,5.795,15659.168,0.307
TCA,2002,984236608.008882,74.843,20597.0,0.15,7.286,19820.557,0.409
TCA,2003,984236608.008882,75.262,21727.0,0.158,7.244,19310.029,0.42
TCA,2004,984236608.008882,75.63,22856.0,0.161,7.046,18909.895,0.433
TCA,2005,984236608.008882,75.954,23988.0,0.191,7.935,21208.637,0.509
TCA,2006,984236608.008882,76.197,25123.0,0.216,8.597,23291.262,0.586
TCA,2007,984236608.008882,76.427,26270.0,0.253,9.617,26156.391,0.688
TCA,2008,1065651608.31914,76.084,27427.0,0.264,9.61,26676.77,0.732
TCA,2009,857314089.296143,76.672,28588.0,0.275,9.605,25825.842,0.739
TCA,2010,865757988.836841,76.784,29739.0,0.282,9.479,25683.688,0.764
TCA,2011,905760327.445553,76.87,30846.0,0.282,9.139,24776.764,0.764
TCA,2012,881607724.52549,76.969,32127.0,0.282,8.775,23800.51,0.764
TCA,2013,891048689.69461,77.1,33653.0,0.286,8.487,22917.402,0.77
TCA,2014,968670576.849373,77.212,35050.0,0.308,8.774,23641.734,0.828
TCA,2015,1078274000.0,77.321,36605.0,0.311,8.502,23337.617,0.853
TCA,2016,1156461656.30247,77.437,38315.0,0.33,8.6,23060.0,0.882
TCA,2017,2019043138.35929,77.505,39913.0,0.352,8.809,23959.471,0.955
TCA,2018,2155382023.58255,77.596,41559.0,0.363,8.724,23070.922,0.958
TCA,2019,2262756808.26439,77.691,43166.0,0.363,8.399,22899.154,0.987
TCA,2020,1497558135.76773,77.499,44386.0,0.359,8.086,18772.568,0.832
TCA,2021,1941275299.16352,77.234,45243.0,0.366,8.095,19615.283,0.885
TCA,2022,2214745146.41684,77.918,45847.0,0.355,7.745,19615.283,0.885
TCA,2023,2518855082.81725,78.008,46198.0,0.371,8.018,19615.283,0.885
TCD,1990,3605678066.93719,45.074,5982833.0,0.377,0.063,243.54,1.419
TCD,1991,3913427635.64562,46.596,6205676.0,0.385,0.062,229.644,1.388
